Sa [cm/s^2],EDP [cm]
324.802333,3.604636943
300.0137179,4.822601097
127.6310339,2.151703958
339.6944394,5.935083058
87.06734592,1.652397019
198.1857545,3.271083034
293.7744313,4.930360622
316.8038907,5.904601216
187.0090338,3.343777822
299.569252,5.072103992
394.0367904,3.974846604
157.8457595,2.660904235
128.8090886,1.962971184
153.6352316,2.618401193
182.9691475,3.329340981
168.3216407,2.981559572
436.9132349,10.76488032
101.5220326,1.811564098
245.1937338,4.879953945
137.9857164,2.464073739
350.0217774,3.429242794
139.2142727,2.452657382
220.0651152,3.604005957
998.5116809,5.056302433
184.2284592,2.905856202
99.54522559,1.7785731
150.8595812,3.131300652
194.221154,3.134827855
179.1611036,2.89363508
154.7300693,2.607178131
450.6774206,5.833546601
274.9174019,5.686963643
507.8330595,4.966901496
203.8887343,2.671980554
458.1060833,5.125108375
66.6842626,1.214609508
250.5455496,5.240463674
327.2424983,4.024872509
155.543028,3.004672307
444.6372595,7.990765094
307.9501488,5.081565019
342.22317,3.370698853
239.5596086,4.051364641
322.6288344,5.884446854
178.0848064,3.290188089
153.2463963,3.108925814
174.2127986,3.220872017
242.781368,6.146630529
344.4285902,3.242074205
169.1096772,3.301889847
195.3440047,2.66444952
367.2445823,5.491582493
251.9191477,4.582387377
673.4902472,7.463328044
148.4070691,2.459544496
342.7030357,5.617522732
272.2709591,6.263000337
159.3556377,2.885765622
213.2847877,4.204295409
194.5152185,3.327767814
247.227093,3.965869972
326.9365665,7.156573917
121.4297879,2.252905913
339.1089464,6.811758573
351.8462418,3.256012818
184.0179768,2.719593404
201.9632071,3.512310177
239.2066601,5.156884618
281.5065296,4.060640779
298.5171442,5.876782518
305.4402137,5.342362859
192.1545186,3.608258127
201.7769756,4.382231388
492.243912,7.325272502
239.4176293,3.520325904
357.9331162,3.678204917
165.8111811,2.587549246
254.2979149,4.83087455
243.9140205,3.395408194
511.8492897,4.916224822
115.1049816,2.035230879
219.6221316,3.68137476
225.1786786,3.122993759
116.5655149,2.078849015
407.2711317,4.044653037
386.3948704,4.408252192
204.1372464,3.901041066
316.9808532,4.548712045
134.1027165,2.265495373
253.5073058,5.266352567
162.11752,4.035020857
205.7722347,5.510134135
353.8630321,5.61318549
146.5419366,2.40171302
172.2279521,2.805206681
215.1921513,3.960413782
180.1255103,3.181220398
325.8164958,4.22863553
632.6592088,10.35780837
136.9618292,2.32457788
156.4780608,2.464992948
282.0483006,4.213631939
188.9318027,2.805384593
548.3531533,7.473092126
542.5666558,7.623191574
261.2099533,4.555124162
365.7132995,3.93956234
195.1840355,2.997123787
257.3653284,5.123266698
613.6339567,5.527932133
235.5697105,4.958608849
446.4591456,4.433837998
289.2011923,5.351044339
215.3819562,3.229119439
259.6732097,4.110237891
389.4807735,5.021131345
147.1741465,3.050567631
193.633472,3.913003355
687.4972448,6.736098221
195.2956552,4.055612547
266.3161393,3.808055272
403.5678846,3.96170715
750.7014408,7.014271371
264.3771403,4.472555241
122.4841103,2.180523494
93.8905133,1.637556773
252.965903,5.47457139
237.7456409,4.925669108
507.4000021,3.594230605
300.1157032,4.76506188
267.5765792,7.036538253
225.6394539,3.760448984
161.945492,3.205553013
507.4843894,6.125244689
230.2126704,3.787530927
90.44444079,1.459497182
279.7904684,4.603618865
224.6790262,4.909723404
104.8996085,2.088248832
391.8178397,4.852655697
178.3548357,2.714448133
154.7538413,1.813832607
124.1790337,2.122965335
173.8725045,3.033805076
154.4479672,3.004575374
263.9831899,4.85107462
107.8107882,2.15403966
165.5971223,3.125573731
167.0920706,2.620043274
382.4184277,9.703553945
205.4463418,3.322385854
304.5335705,5.190429567
248.3971641,4.764242282
317.7674327,6.942106222
124.173557,2.129731265
571.2725106,5.920788326
357.120974,4.288341193
101.2169815,1.813752681
210.8717087,3.537537214
177.2970016,2.695058832
256.8097501,4.627548803
154.8978675,3.156042196
241.4227011,3.931841656
248.3545391,3.546932456
247.3603603,3.770617147
206.4546982,2.858341751
93.50193142,1.543839411
223.1131266,2.852873564
196.5800802,3.43220246
122.3626464,2.198193612
209.2912432,3.318785874
207.0605268,3.979289952
233.2332343,4.294055228
329.6652014,8.250426689
281.5162343,4.576758537
375.5625912,5.554041118
101.9202108,1.940267563
152.3285841,2.707096247
209.23306,4.057265431
497.8937688,9.078857064
321.2854433,4.231761618
207.3056736,3.697430374
179.1052651,3.05896748
104.926884,1.922948675
297.8355021,4.043620625
221.2655193,4.084205615
147.4702177,2.116108364
201.2654501,3.115845555
139.5101734,2.844873625
302.6137709,5.899850908
187.2588432,3.25755868
460.8434809,4.092627472
80.7826053,1.418908628
343.8782952,3.264424871
255.6527639,7.36901542
229.8137527,4.780276633
263.4815357,4.258149884
291.7795171,10.32284173
118.0128142,2.243805672
380.189646,5.477077595
78.10882693,1.357085081
170.0048079,2.702085341
142.4176118,2.757607449
435.14203,5.143610151
108.6048272,2.037462923
241.7755568,3.448310079
259.058688,4.969530071
263.7378249,3.295333632
369.2823977,6.364814872
103.5836597,1.727763197
336.3283328,10.41935528
227.146324,4.015074415
279.0500667,4.049644582
150.5519979,2.587145771
231.0573021,5.651595386
282.1574049,4.642579554
492.4701483,4.101209398
205.4983785,3.749746017
114.9297077,2.030803703
104.1817212,1.749969215
256.5674376,5.106166212
324.5607995,5.188029044
277.8675068,3.538766168
181.871603,3.856270733
470.6386328,8.181861908
224.8053646,3.012596153
486.0625438,6.55159165
110.6741726,2.183356845
149.2308849,2.514787809
313.6272147,5.559577013
418.6618859,5.547493656
317.4022311,4.862493436
170.291735,2.341366624
135.023768,2.646604407
356.6286722,8.569712072
318.5825574,4.966660927
164.5186163,2.91229453
154.2979939,4.162508993
176.2205894,2.959640285
344.2023522,4.402119281
339.5638881,7.203757268
238.7590454,4.444942964
239.088751,3.446598584
168.0727291,2.253473875
280.8604872,3.81745264
324.6035161,4.241525146
204.7736811,4.516359382
205.9098445,3.852748538
210.7365699,3.076263359
166.4417231,2.828414067
272.0970991,4.944796433
406.1395342,5.037298041
411.7442418,6.076924102
300.5996202,4.085540131
162.0910685,2.576732246
277.2897825,3.888741259
129.4507412,2.400950624
127.0346844,2.134318035
145.210705,2.407248954
133.3525322,2.341577217
242.9344098,3.583844056
110.5864418,1.928412523
339.652644,5.728386291
290.2448546,5.602842864
434.5020219,5.750854017
217.5874312,3.894909259
264.9600538,4.01477496
391.9037707,4.911016677
229.7533551,3.291197966
167.1820402,3.310616365
558.3764783,5.233946243
94.06431625,1.870492149
177.4344853,2.675039402
545.4556437,6.541621956
186.4807671,2.992402161
173.4602194,3.007325758
126.2703729,2.252618876
420.6717026,3.905645114
130.4893255,2.274423109
178.8004298,2.823155816
399.4051016,8.558535715
219.40117,4.079799809
252.0900257,3.433552705
242.3729189,3.825908997
280.5256928,4.147460186
89.8542144,1.587439055
226.8661271,3.951280814
91.54793113,1.752071297
342.660776,5.15219293
180.6317342,3.49443247
355.7731575,5.087008281
158.6712543,2.969257966
241.8919567,3.816238291
453.3601657,9.658995512
99.88325102,1.884700358
102.718122,1.608084354
83.68992009,1.593767073
274.2951105,6.607955836
246.9826018,3.861921632
124.2037889,1.966866972
324.5966954,6.880388551
252.8905097,3.375640398
109.3914635,1.9753783
109.031375,2.182807818
130.6390843,2.316937505
320.6791917,3.600163498
117.3170261,2.066089582
156.7148192,2.881954953
158.0947326,2.583312716
121.3520052,2.411185605
364.365571,5.277653989
280.5051064,3.974735179
294.7606846,4.000309292
263.4892649,5.697257696
223.7633005,4.297003357
177.4678659,3.233327191
267.3208402,3.529889223
125.2718366,2.419118209
133.9254114,2.337576028
83.00151009,1.553155363
514.3659746,8.832940326
535.0556318,4.434809867
127.1403588,2.29827178
211.1746479,2.682497851
265.5765469,3.463327822
169.0450969,3.53810392
303.9035633,5.018497244
235.1866806,4.264212483
201.410668,3.129770959
163.6643129,2.941715815
303.5388854,3.660474562
400.3556556,6.233699129
292.5334573,3.928461464
196.3648589,3.519580865
454.4811556,10.5138278
160.8905108,2.93736487
228.2932798,3.602330896
488.3205219,5.773620009
163.794393,2.320519162
159.6250419,2.793834356
437.1899413,12.0927299
108.761301,2.032942549
171.1920538,2.878108169
244.8708006,4.305494077
148.308041,2.640521271
258.6456071,4.328420567
325.7532641,4.049603701
219.9349784,3.435876557
263.5839461,4.382187412
324.4395303,4.029063923
155.6372448,2.64923788
247.6509012,4.356143722
123.7256344,2.364356052
223.6294539,3.749339695
349.6408947,5.986207974
427.3342311,7.005493343
219.0323578,3.255999468
166.1075365,2.983798909
264.1596733,5.233130008
422.6611614,5.443598475
222.0648967,3.678404574
550.4405629,6.000521845
146.8103916,2.393601255
123.33386,2.37778834
170.715655,2.957221899
193.8834491,2.840614552
199.7087801,3.261746778
174.0009976,3.411374509
278.8594396,3.667029325
117.1405383,2.147293645
195.2329549,3.692523834
170.2094098,3.156449219
172.8432699,2.609617651
121.5848683,2.562200101
245.5405178,3.980632937
167.3041134,2.951040065
135.9361877,2.148732069
48.13201702,0.92239152
167.5068985,2.608858576
233.141516,3.625979404
374.4366664,4.219002628
97.16464813,1.713966819
407.3341627,6.357648101
129.2051976,2.290581542
346.9073018,6.667820972
326.9065188,5.365265238
423.4252247,4.018370113
131.0049726,2.189857572
220.7258303,5.058325642
195.9176716,4.186808228
140.7819758,3.448472357
240.0566654,3.735466376
249.2889286,8.522526992
151.0516895,2.716052617
224.7365948,4.092819126
649.5609782,6.579525968
216.8867225,4.325587654
279.2467103,4.890593452
197.4641197,3.244516777
93.13384176,1.599279309
169.6619902,2.489713065
327.4454099,4.083149158
182.1499916,3.028939719
114.2014968,1.72565064
222.3983892,6.091646979
186.9029136,3.033317872
297.2174745,8.097856956
226.0216889,2.88985855
329.1666471,4.822967894
336.3618815,4.531408831
144.8495557,2.457599768
127.0912944,2.405056775
338.8357933,5.045486786
259.3023777,3.282487909
79.81798228,1.340668634
397.8066532,5.732830484
223.5259708,4.369293084
231.3994252,4.131508885
249.3575927,6.263365762
306.6247383,6.039540111
362.0830134,6.538848722
190.6747654,3.09379868
114.6688622,2.05331662
294.8163217,5.229229807
178.7705233,3.096281236
350.9327025,5.942592235
188.0505966,2.955879161
343.3418403,10.38658312
141.5440679,2.204955888
128.7868576,2.236353705
382.2535203,11.144941
98.08328807,1.767558235
276.2112936,4.850528758
294.7737349,3.086030145
203.6931113,3.94240089
189.960216,3.594095584
577.178207,4.96663335
194.4957513,3.223749902
204.4302128,3.202091593
136.3624871,2.130784516
177.3855901,2.806292514
174.6023445,3.005212052
396.3045332,5.665909746
158.8982549,3.116806187
173.815842,2.931136452
196.8525569,3.263522703
284.2873291,7.704680817
132.7740567,2.260969425
374.7899944,4.232351505
114.1451447,2.116033154
209.7554868,4.85320689
90.51843167,1.642882861
303.2955313,4.886854865
281.207386,2.862781029
151.0679542,2.429585454
273.724947,5.466318958
234.9545114,4.184562829
358.6282928,6.759432867
235.3126671,4.946332541
404.0357547,6.463244613
199.4102497,2.852622128
184.8645434,3.619688333
216.6485397,3.143704036
161.0169323,2.853080022
439.4586225,6.101228697
211.0108186,2.678647334
160.5546687,3.447250882
202.2423964,3.618173916
282.1611527,5.128077857
195.2904698,3.262173158
142.9105541,2.638579122
362.7647629,5.303591516
242.6866203,3.916070513
188.4866393,5.645420658
152.8177543,2.656960523
152.1613836,2.375402675
225.3503839,4.809305293
202.7786922,3.278197649
298.008861,4.337721648
109.4820401,1.918934146
356.2162882,7.439973649
273.7161076,4.592829477
130.8210677,1.963926396
364.4034984,4.602732934
147.4474962,2.740138713
249.6327342,4.051362629
230.9926487,3.523680119
137.8335893,2.250147029
66.33608681,1.194567213
311.8896325,4.947383695
308.671144,3.407431708
199.78446,3.272309804
103.9555515,1.825056094
243.1415912,3.686057264
140.9331085,2.342343137
292.6029152,5.614694682
228.5994464,3.257844533
160.3312902,3.086475208
422.3445927,5.0344014
305.5836661,4.473009424
388.8982184,6.227465543
108.8451267,1.725238045
143.3415031,2.708276891
296.1810243,5.421735413
279.9419201,7.000144052
314.6019326,3.632255315
219.9876858,4.082033962
200.854484,3.785140242
250.8327826,5.37861168
362.4029356,5.594137832
270.4708956,5.795908765
225.7140641,2.990448275
171.0558679,3.238679374
282.7161043,5.163994177
190.378035,3.965499858
237.9000956,3.721396281
389.6969358,5.641336435
353.131802,5.180708737
400.8062823,4.509162419
455.7001653,7.888353551
335.4809413,3.623614644
53.25110929,1.015534206
60.21605507,1.098744132
115.6455121,2.302844833
162.1419656,2.849235085
85.36879181,1.452307583
200.5128649,4.154632677
180.8829748,2.559589127
230.527985,3.299419568
434.957974,4.756888256
170.9823046,3.266286437
180.1890071,2.976453264
365.2338372,3.524436146
180.7463382,3.594498924
131.2348209,2.251295506
221.5288777,4.398963672
363.0717396,7.631903882
191.0159712,3.505666246
279.5549489,4.707538517
256.072133,5.975614182
206.9383618,2.97045208
212.7369466,3.008158359
476.7408683,3.81948153
114.2653785,1.974306074
166.6264617,2.611513848
206.1047106,9.059702357
243.6801361,3.940990514
380.242954,6.689335477
211.5991224,3.93195067
203.7532058,3.949070134
300.1508741,7.180237164
211.3002319,3.352958276
366.2804298,4.465438211
210.9494479,2.943210343
219.0003447,3.865500257
216.2493514,3.745790138
154.6978393,2.803669039
114.9833652,2.088060707
108.2930425,1.923925152
390.2098786,4.406247139
155.5877466,2.938933417
366.8818021,10.7694955
285.7518685,3.780817543
376.0538473,7.20623782
453.9290957,8.281880226
131.674869,2.061185756
193.2854112,3.293453964
582.3240153,7.287360498
261.5731781,5.02568571
398.2811835,7.279523539
214.9209146,3.710319008
77.8349473,1.444726533
254.4739912,3.949463212
155.0895235,2.738945746
226.7453286,2.838013882
291.1028786,5.552844573
249.6560094,5.268638669
243.9154304,5.146731162
202.7816451,2.725075554
158.2197972,3.286819942
201.6939365,2.906755236
73.37013543,1.436425623
250.0878583,4.236573872
496.4237642,3.582725609
118.3292808,1.939424155
93.59637689,1.721515267
388.1382364,6.550546221
158.878568,2.313365083
71.67827139,1.271036467
335.1752136,4.387864333
131.9013648,2.446638076
382.2380584,6.812302175
118.3062933,2.141039091
183.5634626,3.784162231
245.4188388,4.034894938
242.9750444,7.920109623
269.3750425,3.934586948
262.6499632,4.885617471
202.7656294,3.600477728
131.6943133,2.216428128
302.7198746,4.284399301
157.6509861,2.892102164
263.4652936,5.438412875
363.6172413,3.915805401
114.5714604,1.995975064
541.6990394,7.735593457
91.17714395,1.878509895
348.0133492,12.13556637
348.2183641,5.05510586
100.8533207,1.79827063
231.775954,3.656974429
463.4051952,5.700110324
176.3251653,3.364183197
330.2676311,6.205374679
247.8205984,9.212806722
321.0618742,4.20846365
326.1997727,4.736770189
100.7175628,1.882840963
167.4141966,2.618699019
264.4764782,4.01875588
216.8199867,4.364958461
544.7902955,4.94614043
301.1753099,4.396491082
237.9447322,3.944337137
171.0904997,2.840019634
161.0518336,2.420659695
388.4515554,5.585085518
206.0538838,3.237715613
335.8096659,5.42068075
119.2753432,1.833450991
365.3215107,5.853125569
88.75134403,1.598857835
401.1897014,6.236409345
402.0290893,4.965614378
225.8517164,3.508854954
126.0586784,2.201228253
141.8727289,2.518123475
283.5451064,3.69996745
345.3615579,4.094433947
93.16649612,1.618174346
305.4192259,3.788676561
494.1910398,4.293303563
181.3035863,2.821374757
259.4155075,4.804862483
181.3351099,3.168188197
151.5465617,2.660119571
319.2775807,8.129655152
290.3214241,5.137656749
166.3948641,3.093113273
242.1672254,3.936646667
199.7691207,3.12514858
117.2065729,2.394376251
86.2694436,1.657297888
217.2030855,4.216270262
166.2610459,2.456433419
180.5783966,3.851666796
168.3834868,3.05992469
140.0881278,2.972461347
194.5599817,3.392109272
280.2961551,4.143512577
148.4015117,2.293258496
268.9009694,4.274445997
205.1359245,3.341617666
202.7476595,4.192565177
141.2137052,3.318893728
145.7892899,2.206717451
252.4434969,3.945334821
164.0911233,6.590138365
235.6262826,3.831567226
466.5464327,5.434230046
286.8385447,3.661722301
273.4775121,4.745335244
500.1628736,4.579159281
313.778725,4.634802566
249.7515076,6.34768365
473.1003495,6.835882126
105.1563407,1.805210998
164.0210681,3.076182603
625.4488703,5.431473996
312.2415317,4.603444627
213.1756807,3.622917351
274.0850913,3.84179478
198.7882048,3.160170753
190.0333562,3.04937085
150.764048,2.589104259
190.6911789,3.253042487
90.06663681,1.814680882
212.4097654,4.36715116
179.0923524,2.898071796
557.8521228,10.25970849
234.4354477,4.460015451
355.4841355,7.374159555
196.6598194,3.399929026
209.8254419,2.86890564
342.1331642,9.061037425
673.6959173,6.95537951
225.8092936,3.054297638
433.8877511,10.97951066
297.0197452,4.275143191
237.8272442,6.245139924
529.229473,4.73639208
341.0002562,2.754342097
500.7839349,8.408966849
262.0890962,5.671792834
189.8976567,3.093646079
213.4845103,3.033329158
415.8004121,6.23483808
78.6005157,1.427581682
136.33189,2.808355012
212.2199455,4.590219073
230.9779886,4.133628849
105.1770362,2.07778306
266.0331258,3.788908332
391.4238165,4.759733434
122.8550789,1.753230991
203.8398465,2.918608491
166.720287,2.972600966
613.7090414,5.318764654
250.0685575,4.972622624
160.4934501,2.905280532
129.6749405,2.130287224
231.5326299,3.565832645
343.080259,4.104811537
349.0807981,5.524137864
346.6577608,4.154373966
148.4111704,2.920990915
231.3706871,2.93881928
377.8847349,7.439353499
126.2963805,2.113216661
362.8401506,6.546007369
401.8567291,3.898136353
151.8864325,2.808115651
111.9273288,1.880346946
212.8877606,7.989217655
347.7634988,5.347430144
211.672761,3.664573766
198.0275006,3.131167535
220.2073464,3.564198907
127.6029177,2.26239077
129.5808138,2.296381358
374.0786447,5.371217894
248.2918227,3.497302989
163.2193236,2.61503274
369.4272898,6.022012769
104.5098559,1.912155638
208.7632834,3.14126105
289.9613377,6.418658844
180.4018908,3.138930843
195.0259043,5.219954952
226.6231283,3.510092906
396.0330321,9.275087306
315.2850477,5.35028907
109.0656335,2.065547618
166.3821415,2.461471857
189.8496633,3.368278541
369.3229283,7.975353476
199.5169661,3.429600809
157.195119,2.76098322
246.6889941,5.006960665
214.2021126,3.904490669
400.5381187,5.496820052
448.3028134,6.059904417
336.9478959,6.210267804
284.6390094,4.690590329
298.8455968,3.79877049
401.7852244,4.834489641
107.4448122,2.163620907
179.6830519,3.190243963
63.52387032,1.19551324
343.2656791,8.385446987
221.4335112,3.401622035
186.7455911,4.055433343
154.0152476,2.725520096
228.7463914,4.391793334
168.881671,3.100189516
108.6790384,1.81050405
114.781039,2.467109023
108.6667998,1.921611115
197.0794416,2.816384602
126.9995611,2.040564159
205.1237782,5.590974124
400.9573771,5.906316381
183.8154072,3.150500248
126.0523173,2.300570641
238.3081551,3.529959808
377.9627851,6.32900704
182.6334371,2.901519426
96.9948942,1.791710225
132.4140132,2.836529056
111.7857126,2.088871823
297.6710484,8.673025724
208.4580016,4.028826654
269.574047,4.52063149
280.9033723,4.47555898
238.9528512,4.316960466
256.3247108,3.894890632
380.3579623,5.321510346
267.5197305,4.882916821
378.2936951,7.177591164
211.2014921,3.362651031
132.1347287,2.41394202
108.5868953,1.946958759
286.7471706,3.830613932
173.1896294,2.829971965
270.6005098,3.548185282
264.1261942,5.887063323
227.7205794,4.20994702
287.0921584,6.014239396
220.7462984,5.556178479
216.3950903,3.898058641
218.9313308,3.743504223
450.4315734,6.061685264
192.1907203,5.748615243
125.1455881,2.275524308
157.3255667,3.107382989
275.5459944,4.514569948
350.595669,3.415299986
534.2022619,5.0356145
151.2286573,2.67403966
306.5814319,3.774497701
242.6577072,4.03395904
195.4387256,2.974922484
222.1177405,3.513614862
218.3632692,3.10938625
263.771198,4.22561504
299.0584762,5.591088415
171.7862871,3.267042002
116.377621,2.357856018
341.9183987,6.347926541
192.2630108,3.122459289
313.7641545,6.989336626
142.2775751,2.510425041
122.7710691,2.078750047
407.8310001,4.486778071
379.1123591,3.753602492
1163.314998,4.838750364
368.9882284,8.434633057
94.31494217,1.587584648
231.4436836,4.830500646
832.5815801,4.739618487
222.3725166,4.718402308
376.6515716,5.873046755
109.3945153,1.849803749
633.1323364,7.769799362
429.9983076,7.235097582
236.9241567,3.244863094
202.3016211,3.050376776
180.1330812,3.212657938
289.3556832,4.278092574
77.38196219,1.381596721
188.5998242,3.663272736
429.9587514,6.247920341
231.9399765,4.308880799
212.8048468,3.964329379
218.5943225,5.257055656
173.4187025,2.638384087
479.2282424,6.374031262
590.9870898,6.047783927
223.0465938,3.83471867
693.9406243,5.037636804
208.2888513,3.989558936
200.9862045,3.152826674
150.7504293,2.433971792
145.8011382,2.8923496
346.2688278,3.491455697
291.7826521,3.354108523
227.3684484,3.753243946
343.894178,3.781877517
222.6008248,6.714353581
233.4621338,4.198492944
150.7676,2.743666327
243.7538865,3.787530234
132.5316334,2.325282059
101.9343632,1.588631784
274.9608538,3.848025713
250.0072857,5.444499862
152.3224118,2.30846299
196.233351,3.152917768
256.7142799,5.384753693
234.3973547,4.177276131
128.2255817,2.591173429
139.6430773,2.781626625
50.98186171,0.94813151
199.0837361,4.970082871
216.5197901,3.616368143
137.1808755,2.736312351
269.0799094,4.372564008
81.44421535,1.511477828
125.9026876,1.852404701
482.1323959,7.031183694
557.8946725,5.719529198
90.84343597,1.542128997
217.9080247,3.862611171
367.7692461,3.103468747
157.9107973,3.400074275
347.2633766,6.046385523
334.3897472,4.500656859
256.4143521,5.008388634
57.31628318,1.102557934
189.9331162,3.038470068
406.9754626,5.798845914
273.8866375,3.393868769
189.7208452,3.482545848
257.3730415,6.336517984
158.0045611,2.727117944
238.9689143,3.798428838
589.3322095,9.202603138
357.9041232,3.290648834
167.4715671,3.607852532
274.6510339,5.099995731
184.8636497,3.65668826
627.6021364,8.353257668
114.4369445,1.872590156
159.677532,2.950755928
333.0752052,5.338696914
114.5898658,2.05150441
227.7760654,3.5679675
326.9919485,4.111741241
296.934026,4.336265244
132.2257878,2.424037379
203.8694484,3.517862951
183.0546604,3.269516241
213.9718942,4.142739709
243.6305078,3.47502269
133.3728019,2.348125986
408.0277775,6.94964577
260.0547207,3.923492739
137.9964847,2.677431166
237.3936731,4.394085281
443.2749045,5.184323676
317.6835741,5.140872994
275.8315602,5.874194984
210.8760818,3.255716035
162.0454563,2.276253619
238.3531809,4.235030946
159.3131836,2.800419309
175.8203761,2.792261658
414.472237,8.697002562
387.1762509,8.83967796
323.7031916,5.045343376
434.4314952,6.675426232
142.1416833,2.502992006
224.1005034,3.478914899
255.784958,2.87394144
417.4004948,4.977573059
268.079847,4.896172639
192.1696835,2.908672469
297.4460215,4.101314449
336.7962657,7.296179983
247.5012596,4.383734003
114.7902112,2.105219449
429.5009736,4.045792188
102.5496305,1.756834495
226.6352856,4.482896212
125.6574512,2.285478984
190.0318917,2.730792987
333.9437672,5.752965885
158.2014619,2.767970002
386.4264651,9.14487871
286.112901,3.186077096
189.5619113,3.56270899
159.3485486,2.700463151
160.2814293,2.943895276
309.841516,3.66648213
100.8553502,1.90580829
275.6853108,3.356184588
253.6527185,4.581438949
300.3722467,4.840234507
564.6069297,6.189048525
190.9214832,3.607551614
162.0189249,2.648341823
380.0972673,4.642348324
330.0570227,6.228076453
209.6016404,5.426903011
116.8343777,1.941400417
236.9264038,3.788373215
144.3211822,2.253117914
227.8939526,5.608891377
184.1411137,3.596185607
174.7700916,3.270879299
291.8258994,5.881384718
223.6313632,3.919592577
321.6016273,4.660867434
148.6035528,2.373611763
273.0762306,6.254726912
102.0523627,2.023532242
327.2960254,6.185781815
273.2427743,4.195120675
468.993649,5.875685249
117.0351816,2.149745058
411.6407127,4.943388644
222.0947739,3.216431997
251.9702069,3.847734276
175.0694385,2.893521404
112.11318,1.859119499
358.5810508,4.46735722
133.0200555,2.373346395
187.7599495,2.654922023
254.3193528,4.08369005
829.2283728,7.225919113
224.0481808,4.911918373
664.8153785,6.588147665
153.9898179,2.662332225
194.2606479,3.857178291
279.8866124,4.17753073
107.2051135,1.882612062
300.8061933,3.870299893
199.6230872,3.631113078
333.0582048,3.429415806
189.9051513,2.982295809
175.7660337,4.506284214
620.1432619,9.840330443
288.3260998,9.159793493
197.8866824,2.800544595
119.3704841,1.993480246
295.1076298,4.576438028
259.1092829,4.401562744
110.7663591,1.96844814
126.1504008,2.292393963
588.512211,6.097887778
218.6621766,4.345156122
85.08015862,1.605332785
102.6533891,1.868535073
132.0058565,2.147152556
395.2565564,6.110347683
210.7760613,4.919459281
235.9592095,7.56806664
218.056325,4.129417684
108.4505901,1.831341285
399.5811835,7.717287032
168.6671585,2.593462373
164.0996269,3.079423931
245.6501776,3.140100982
213.3084196,3.87763527
187.2495044,2.673871362
265.2076093,6.500042091
454.277764,4.618147178
253.6990155,3.36139506
167.3304196,2.747011532
148.7738772,2.720156739
204.1725696,3.12069281
88.50033161,1.862384107
378.9663547,3.706560054
250.4792947,4.179380701
148.3806912,2.689433694
224.7324836,3.66562626
102.6501758,1.666419626
367.3470842,5.939937484
205.1036749,3.146113565
232.3633911,4.180966894
237.6646934,3.824768378
273.9023204,5.560938654
187.9696184,3.922061599
112.3830414,2.129102003
208.4146993,3.888618892
99.91004547,1.779458619
296.6899662,5.248694114
94.93027883,1.577867291
487.0906033,5.480820982
298.4745885,4.648708546
452.9641951,5.493843286
222.993982,3.448046375
157.4404824,2.550741403
161.9622396,3.03095732
305.9447391,6.842551799
706.6785479,7.611425756
184.5319474,2.570217711
303.1400602,5.030291504
122.9836385,2.219942953
246.5055998,3.670538526
202.0909249,3.335320575
293.4846362,5.988309667
162.2477812,2.672758679
118.1184035,2.097708498
207.0804733,4.051077054
260.0154015,4.223249143
129.510313,2.50005847
207.5401386,3.820375956
264.0515008,3.435681293
342.569684,10.21362651
173.2107643,3.056448423
195.2985073,3.017932549
386.247306,4.094252496
281.4126587,3.452425097
157.6713854,2.261281187
306.3431757,4.457202376
169.2176993,2.98032475
166.0671806,3.28909366
67.19512083,1.272219879
188.7529041,3.359918212
203.6345869,3.122975513
172.3319101,2.772412842
169.2024481,3.070944761
157.8249954,2.628973979
451.640641,5.931094935
365.7842696,4.159229577
194.0759061,3.277860494
214.2058462,7.627152222
237.1332413,3.825530584
216.8107528,2.963215432
164.2792215,2.694616971
655.6881789,6.357099785
143.3791015,2.678659004
366.9296542,4.840173965
91.88275496,1.667085714
178.763239,3.217454043
301.2900943,5.794835612
261.431368,4.875303681
139.6534391,2.233854494
482.3149757,8.783540131
231.0546296,3.711447318
159.9401716,2.803886536
241.0401861,8.331934862
420.3006337,9.768317184
397.4347579,7.285639732
214.9912865,3.554415128
205.0559072,4.118532982
174.0660035,2.96163108
103.3055951,1.822035692
303.564223,5.602100145
129.4841773,2.162621903
184.3487964,2.843404449
193.7533493,3.036508227
387.4608034,4.828352473
84.17969498,1.395655367
353.9197721,5.519640078
168.5517438,3.723949509
159.6863077,3.050684869
216.4925931,3.321201841
292.7804363,5.396222723
148.138708,2.111727854
151.498923,2.862996213
560.1490863,5.40336275
245.3636322,3.796912588
172.3563629,3.275240853
525.4756336,5.559765809
397.82247,4.645220873
144.9894257,2.578220674
55.48150472,1.019452332
285.7632068,3.838020688
371.8005336,5.126947245
125.4943652,1.886509557
95.48008013,1.708415088
246.8517097,2.65923334
248.7070627,3.146768461
223.8062222,3.320522424
69.58002875,1.243661164
277.0286069,4.827984234
469.0167514,4.889786495
376.6723871,5.744118557
123.9742962,2.219739916
184.0327167,3.012832845
157.6867816,4.142843839
235.8113025,3.365074907
251.294015,5.423088672
171.5199584,3.293671815
325.628323,5.175896586
324.2701541,3.317231636
316.6610676,4.352128925
183.2222432,7.771848778
102.8594196,1.921733422
284.5589008,3.975754618
699.4922773,6.802548893
137.8738221,2.196089196
124.0626551,2.223871379
417.0183854,7.170060561
214.774887,3.538474717
359.4526954,3.941321799
332.2437944,5.456817168
144.1631597,2.614022942
158.9400139,2.469221061
102.8115118,2.005039927
250.1309364,4.166341521
